fraud,driver_relationship_spouse,collision_type_na,collision_type_rear,driver_relationship_other,incident_hour,authorities_contacted_fire,vehicle_claim,authorities_contacted_police,authorities_contacted_ambulance,policy_state_nv,driver_relationship_child,policy_state_ca,months_as_customer,injury_claim,incident_month,num_vehicles_involved,incident_dow,authorities_contacted_none,collision_type_front,customer_gender_male,driver_relationship_na,incident_type_theft,policy_state_wa,num_witnesses,customer_education,total_claim_amount,customer_age,policy_deductable,policy_state_or,policy_state_az,policy_annual_premium,num_claims_past_year,incident_type_collision,driver_relationship_self,num_injuries,incident_day,police_report_available,customer_gender_female,policy_state_id,incident_severity,incident_type_breakin,num_insurers_past_5_years,policy_liability,collision_type_side,auto_year
0,0,0,0,0,20,0,11500.0,0,0,1,0,0,109,0.0,8,2,0,1,1,1,0,0,0,0,4,11500.0,28,750,0,0,3000,1,1,1,0,19,0,0,0,0,0,1,1,0,2018
0,0,0,1,0,13,0,13000.0,1,0,0,0,0,99,0.0,8,2,1,0,0,1,0,0,0,0,3,13000.0,56,750,0,1,2900,0,1,1,0,27,1,0,0,1,0,1,2,0,2013
0,0,0,1,0,19,0,18000.0,1,0,0,0,1,118,0.0,11,3,1,0,0,1,0,0,0,4,1,18000.0,28,750,0,0,3000,0,1,1,0,12,1,0,0,1,0,1,3,0,2018
0,0,0,0,0,18,0,30500.0,1,0,0,0,1,123,5000.0,10,5,2,0,1,1,0,0,0,2,3,35500.0,58,750,0,0,2750,0,1,1,4,2,1,0,0,2,0,1,0,0,2013
0,0,0,1,0,16,0,4000.0,1,0,0,0,0,406,0.0,11,2,4,0,0,0,0,0,0,2,1,4000.0,52,750,0,1,3000,0,1,1,0,1,0,1,0,1,0,1,0,0,2011
0,0,0,0,0,20,1,23000.0,0,0,0,0,0,489,15000.0,1,2,0,0,1,0,0,0,0,1,0,38000.0,60,750,0,1,3000,0,1,1,1,28,0,1,0,2,0,1,0,0,2014
0,0,0,0,0,11,0,8000.0,0,0,0,0,1,104,0.0,6,2,3,1,1,1,0,0,0,1,3,8000.0,52,750,0,0,3000,0,1,1,0,27,0,0,0,0,0,1,1,0,2016
0,0,0,0,0,9,0,19000.0,1,0,0,0,1,52,0.0,6,2,2,0,1,1,0,0,0,1,3,19000.0,52,750,0,0,3000,0,1,1,0,5,0,0,0,1,0,2,2,0,2019
0,0,1,0,0,7,0,1000.0,1,0,0,0,1,62,0.0,5,1,4,0,0,1,1,0,0,0,4,1000.0,55,750,0,0,2700,0,0,0,0,10,0,0,0,0,1,1,3,0,2017
0,0,1,0,0,5,0,8500.0,1,0,0,0,1,61,0.0,1,1,4,0,0,1,1,0,0,0,4,8500.0,26,750,0,0,2850,0,0,0,0,4,0,0,0,0,1,1,1,0,2018
0,0,0,0,0,16,0,41500.0,1,0,0,0,1,77,30000.0,3,2,0,0,0,1,0,0,0,1,1,71500.0,35,750,0,0,3000,0,1,1,3,11,0,0,0,2,0,1,0,1,2017
0,0,0,0,0,20,0,33000.0,1,0,0,0,1,153,3000.0,10,3,4,0,1,0,0,0,0,3,3,36000.0,47,750,0,0,3000,0,1,1,1,4,1,1,0,2,0,1,1,0,2015
0,0,1,0,0,14,0,23000.0,1,0,0,0,1,3,0.0,5,1,2,0,0,0,1,1,0,1,4,23000.0,24,750,0,0,2900,0,0,0,0,15,0,1,0,1,0,4,0,0,2018
0,1,0,0,0,14,0,26000.0,1,0,1,0,0,279,22500.0,3,3,3,0,1,1,0,0,0,1,1,48500.0,48,750,0,0,2700,0,1,0,1,21,1,0,0,2,0,1,3,0,2013
0,0,1,0,0,5,0,14500.0,1,0,0,0,1,258,0.0,1,1,3,0,0,1,1,0,0,0,4,14500.0,66,750,0,0,3000,0,0,0,0,24,0,0,0,0,1,1,2,0,2020
0,0,1,0,0,20,0,16000.0,1,0,0,0,0,55,0.0,1,1,2,0,0,0,1,1,1,0,1,16000.0,52,750,0,0,3000,0,0,0,0,2,0,1,0,1,0,1,1,0,2013
0,0,0,0,0,18,0,31000.0,1,0,0,0,1,32,0.0,8,3,2,0,1,1,0,0,0,0,3,31000.0,25,750,0,0,2750,0,1,1,0,28,1,0,0,2,0,1,2,0,2018
0,0,0,0,0,10,0,28000.0,1,0,0,0,1,190,30000.0,11,3,4,0,1,1,0,0,0,3,3,58000.0,53,750,0,0,3000,0,1,1,3,22,1,0,0,2,0,1,0,0,2013
0,0,1,0,0,18,0,4000.0,1,0,0,0,1,129,0.0,12,1,6,0,0,1,1,0,0,0,3,4000.0,51,750,0,0,3000,0,0,0,0,22,0,0,0,0,1,1,1,0,2013
0,0,1,0,0,14,0,9500.0,1,0,0,0,1,72,0.0,9,1,2,0,0,1,1,1,0,0,3,9500.0,55,750,0,0,2450,0,0,0,0,18,0,0,0,1,0,1,0,0,2014
0,0,1,0,0,18,0,7500.0,0,0,0,0,1,60,0.0,5,1,1,1,0,1,1,0,0,0,3,7500.0,52,750,0,0,2600,0,0,0,0,21,0,0,0,0,1,1,0,0,2014
0,0,0,0,0,17,0,34500.0,1,0,0,1,1,48,16500.0,11,3,1,0,1,1,0,0,0,0,1,51000.0,29,750,0,0,3000,0,1,0,4,12,1,0,0,2,0,1,0,0,2016
0,0,1,0,0,19,0,13000.0,1,0,0,0,1,246,8000.0,1,1,0,0,0,1,1,1,0,0,4,21000.0,43,750,0,0,3000,1,0,0,1,21,0,0,0,1,0,1,0,0,2017
0,0,1,0,0,16,0,12500.0,1,0,0,0,1,48,0.0,4,1,6,0,0,1,1,0,0,0,1,12500.0,37,750,0,0,3000,0,0,0,0,14,0,0,0,0,1,1,2,0,2020
0,0,0,1,0,14,0,12000.0,1,0,0,0,1,74,0.0,7,3,2,0,0,1,0,0,0,3,3,12000.0,24,750,0,0,3000,0,1,1,0,10,1,0,0,0,0,1,0,0,2015
0,0,1,0,0,11,0,3000.0,1,0,0,0,0,137,0.0,10,1,5,0,0,0,1,0,1,0,1,3000.0,32,750,0,0,3000,0,0,0,0,5,0,1,0,0,1,1,1,0,2017
0,0,0,0,1,8,0,7000.0,0,0,0,0,1,84,0.0,11,2,4,1,1,1,0,0,0,1,1,7000.0,61,750,0,0,2550,0,1,0,0,15,0,0,0,0,0,1,1,0,2017
0,1,0,0,0,9,0,31500.0,1,0,0,0,1,72,24000.0,10,3,3,0,1,1,0,0,0,2,3,55500.0,44,750,0,0,2750,0,1,0,3,3,1,0,0,2,0,1,1,0,2015
0,0,0,0,1,17,0,16500.0,0,0,0,0,0,391,0.0,6,2,3,1,1,1,0,0,0,1,3,16500.0,63,750,1,0,3000,0,1,0,0,6,0,0,0,0,0,1,2,0,2020
0,0,0,0,0,12,0,9000.0,0,0,0,0,1,94,0.0,3,2,3,1,1,1,0,0,0,1,3,9000.0,45,750,0,0,3000,2,1,1,0,7,0,0,0,0,0,1,0,0,2014
0,0,0,0,0,14,0,12000.0,1,0,0,0,0,185,0.0,1,3,1,0,1,1,0,0,0,2,2,12000.0,66,750,0,1,3000,0,1,1,0,8,1,0,0,0,0,1,0,0,2015
0,0,1,0,0,5,0,7500.0,1,0,0,0,0,3,0.0,8,1,5,0,0,0,1,0,0,0,0,7500.0,18,750,1,0,3000,0,0,0,0,3,0,1,0,0,1,4,1,0,2019
0,0,1,0,0,20,0,9500.0,1,0,0,0,0,71,0.0,12,1,4,0,0,1,1,0,0,0,1,9500.0,62,750,1,0,3000,0,0,0,0,13,0,0,0,0,1,1,1,0,2014
0,0,0,0,0,18,0,7500.0,0,0,0,0,1,239,0.0,4,2,5,1,1,1,0,0,0,1,3,7500.0,62,750,0,0,2350,0,1,1,0,20,0,0,0,0,0,1,0,0,2012
0,0,0,1,0,8,0,1000.0,1,0,0,0,1,67,0.0,10,2,1,0,0,1,0,0,0,1,3,1000.0,44,750,0,0,3000,0,1,1,0,29,1,0,0,1,0,1,2,0,2004
0,0,0,1,0,9,0,16000.0,0,0,0,0,1,80,0.0,1,1,3,1,0,1,0,0,0,0,3,16000.0,25,750,0,0,3000,0,1,1,0,24,0,0,0,0,0,1,0,0,2018
0,0,0,0,0,6,0,9000.0,0,0,0,0,1,85,0.0,8,2,4,1,0,1,0,0,0,0,3,9000.0,34,750,0,0,2950,0,1,1,0,23,0,0,0,0,0,1,0,1,2018
0,0,0,0,0,19,0,19000.0,1,0,0,0,1,146,15000.0,7,2,4,0,1,1,0,0,0,2,3,34000.0,49,750,0,0,3000,0,1,1,1,26,1,0,0,1,0,1,0,0,2015
0,0,0,0,0,12,0,14000.0,0,0,0,0,1,52,0.0,11,1,0,1,0,0,0,0,0,0,1,14000.0,61,750,0,0,3000,0,1,1,0,11,0,1,0,0,0,2,0,1,2020
0,0,0,1,0,19,0,35000.0,0,1,0,0,0,82,0.0,2,1,3,0,0,1,0,0,0,0,3,35000.0,59,750,0,1,3000,0,1,1,0,28,0,0,0,2,0,1,1,0,2020
0,0,1,0,0,13,0,7000.0,1,0,0,0,0,89,0.0,9,1,5,0,0,1,1,0,1,0,1,7000.0,65,750,0,0,3000,0,0,0,0,28,0,0,0,0,1,1,2,0,2017
0,0,1,0,0,2,0,17500.0,1,0,0,0,1,45,0.0,3,1,0,0,0,1,1,0,0,0,1,17500.0,29,750,0,0,2750,0,0,0,0,18,0,0,0,0,1,1,1,0,2019
0,0,0,1,0,20,0,24000.0,1,0,0,0,0,9,25000.0,3,3,0,0,0,1,0,0,0,1,4,49000.0,41,750,0,0,3000,0,1,1,1,18,1,0,1,2,0,5,1,0,2013
0,0,0,0,0,13,0,19500.0,1,0,0,0,0,152,48000.0,12,2,4,0,0,0,0,0,1,1,3,67500.0,69,750,0,0,3000,0,1,1,2,27,1,1,0,1,0,1,2,1,2018
0,0,0,0,0,12,0,9500.0,1,0,0,0,0,114,0.0,5,3,4,0,1,0,0,0,1,3,4,9500.0,37,750,0,0,3000,0,1,1,0,24,1,1,0,1,0,1,1,0,2018
0,0,0,0,0,20,0,8500.0,1,0,0,0,0,180,0.0,8,3,4,0,1,0,0,0,1,2,3,8500.0,46,750,0,0,3000,0,1,1,0,16,1,1,0,1,0,1,1,0,2013
0,0,0,0,0,11,0,8500.0,1,0,0,0,1,96,10000.0,4,2,2,0,1,0,0,0,0,1,3,18500.0,43,750,0,0,3000,0,1,1,3,3,0,1,0,1,0,1,3,0,2016
0,1,0,1,0,18,0,33500.0,1,0,0,0,0,94,15000.0,3,3,2,0,0,1,0,0,0,3,2,48500.0,38,750,0,1,3000,0,1,0,1,27,1,0,0,2,0,1,0,0,2018
0,0,0,0,0,10,0,16500.0,1,0,0,0,1,30,25000.0,3,2,4,0,1,1,0,0,0,0,3,41500.0,38,750,0,0,2650,0,1,1,1,15,0,0,0,1,0,3,1,0,2015
0,1,0,0,0,12,0,7500.0,0,0,0,0,1,65,0.0,4,1,1,1,1,1,0,0,0,0,2,7500.0,35,750,0,0,3000,0,1,0,0,23,0,0,0,0,0,1,2,0,2009
0,0,0,0,0,4,1,17500.0,0,0,0,0,0,118,8000.0,3,2,4,0,0,1,0,0,0,2,2,25500.0,49,750,1,0,2900,0,1,1,2,15,0,0,0,2,0,1,1,1,2013
0,0,0,0,0,15,1,28500.0,0,0,0,0,0,150,21000.0,4,2,4,0,1,1,0,0,1,0,3,49500.0,63,750,0,0,3000,0,1,1,1,5,0,0,0,2,0,1,1,0,2012
0,0,0,0,1,14,0,20000.0,1,0,0,0,0,31,0.0,9,2,0,0,1,1,0,0,0,1,3,20000.0,50,850,1,0,2550,0,1,0,0,16,1,0,0,1,0,2,1,0,2017
0,0,0,1,0,17,0,17500.0,1,0,0,0,1,91,0.0,10,2,1,0,0,0,0,0,0,1,3,17500.0,42,750,0,0,3000,0,1,1,0,8,1,1,0,1,0,1,2,0,2017
0,0,0,1,0,9,0,5500.0,0,0,0,0,0,141,0.0,6,2,0,1,0,0,0,0,0,2,1,5500.0,31,750,1,0,3000,0,1,1,0,3,0,1,0,0,0,1,1,0,2018
0,0,0,0,0,8,0,19000.0,1,0,0,0,0,173,14500.0,10,3,4,0,0,1,0,0,1,2,4,33500.0,32,750,0,0,2700,0,1,1,1,11,1,0,0,2,0,1,1,1,2012
0,0,0,0,0,18,0,31500.0,1,0,0,0,0,38,4000.0,7,3,5,0,1,1,0,0,0,4,4,35500.0,52,750,0,1,2750,0,1,1,3,27,1,0,0,2,0,1,0,0,2016
0,0,0,0,0,2,0,8000.0,0,0,0,1,1,131,0.0,10,2,0,1,1,1,0,0,0,0,3,8000.0,73,750,0,0,3000,0,1,0,0,21,0,0,0,0,0,1,2,0,2015
0,0,0,0,0,17,0,12500.0,1,0,0,0,0,100,0.0,12,2,4,0,1,1,0,0,0,0,2,12500.0,51,750,0,1,3000,0,1,1,0,13,1,0,0,1,0,1,1,0,2017
0,0,0,0,0,17,0,20500.0,0,1,1,0,0,121,0.0,6,2,5,0,1,0,0,0,0,2,1,20500.0,32,750,0,0,3000,3,1,1,0,22,0,1,0,1,0,1,1,0,2015
0,0,0,1,0,9,0,38500.0,1,0,0,0,0,11,13500.0,8,2,2,0,0,0,0,0,0,0,3,52000.0,23,750,0,1,3000,0,1,1,2,21,1,1,0,2,0,1,3,0,2018
0,0,1,0,0,23,0,13000.0,1,0,0,0,1,68,0.0,2,1,4,0,0,0,1,0,0,0,3,13000.0,55,750,0,0,3000,0,0,0,0,15,0,1,0,0,1,1,0,0,2018
0,0,0,0,0,10,0,30000.0,1,0,0,0,1,18,8500.0,1,3,4,0,1,1,0,0,0,1,3,38500.0,31,750,0,0,3000,0,1,1,1,11,1,0,0,2,0,5,0,0,2013
0,1,0,0,0,17,0,21000.0,1,0,0,0,1,77,0.0,8,3,3,0,0,1,0,0,0,2,3,21000.0,28,750,0,0,3000,0,1,0,0,15,1,0,0,1,0,1,1,1,2020
0,0,0,0,0,9,0,10000.0,1,0,0,0,1,151,0.0,12,2,3,0,1,1,0,0,0,0,3,10000.0,48,750,0,0,2550,0,1,1,0,19,1,0,0,1,0,1,1,0,2016
0,0,0,0,0,19,0,23000.0,1,0,0,0,1,140,0.0,3,1,0,0,1,1,0,0,0,0,1,23000.0,62,750,0,0,2550,0,1,1,0,18,0,0,0,1,0,1,1,0,2020
0,0,0,1,0,5,0,39500.0,1,0,0,0,0,19,7500.0,11,2,5,0,0,1,0,0,1,2,2,47000.0,23,750,0,0,3000,0,1,1,1,30,1,0,0,2,0,3,1,0,2019
0,0,1,0,0,12,0,4000.0,1,0,0,0,1,62,0.0,11,1,4,0,0,0,1,0,0,0,3,4000.0,48,750,0,0,3000,0,0,0,0,15,0,1,0,0,1,1,0,0,2014
0,0,0,0,0,2,0,8000.0,0,0,0,0,1,182,0.0,4,2,4,1,1,0,0,0,0,0,1,8000.0,61,750,0,0,3000,0,1,1,0,19,0,1,0,0,0,1,1,0,2020
0,0,0,1,0,18,0,16500.0,0,0,0,0,1,147,0.0,6,2,4,1,0,1,0,0,0,0,2,16500.0,58,750,0,0,3000,0,1,1,0,7,0,0,0,0,0,1,0,0,2015
0,0,0,0,0,18,0,15000.0,1,0,0,0,0,81,0.0,10,1,4,0,0,1,0,0,1,0,1,15000.0,56,750,0,0,2950,0,1,1,0,25,0,0,0,1,0,1,1,1,2014
1,1,0,0,0,8,0,5500.0,0,0,1,0,0,2,0.0,12,2,3,1,0,1,0,0,0,0,3,5500.0,20,750,0,0,3000,0,1,0,0,26,0,0,0,0,0,2,2,1,2015
0,0,0,0,0,13,0,5500.0,0,0,0,0,0,234,0.0,3,2,4,1,0,1,0,0,1,0,4,5500.0,49,750,0,0,3000,0,1,1,0,1,0,0,0,0,0,1,1,1,2020
0,0,0,1,1,4,0,16500.0,1,0,0,0,1,202,0.0,10,2,0,0,0,0,0,0,0,2,1,16500.0,72,750,0,0,3000,1,1,0,0,7,1,1,0,0,0,1,0,0,2019
0,1,0,0,0,9,0,13500.0,0,0,0,0,0,40,0.0,1,1,3,1,1,1,0,0,0,0,1,13500.0,49,750,0,1,2650,0,1,0,0,10,0,0,0,0,0,3,3,0,2019
0,0,0,1,0,2,0,15000.0,0,0,1,0,0,108,0.0,4,2,6,1,0,0,0,0,0,1,3,15000.0,38,750,0,0,3000,0,1,1,0,21,0,1,0,0,0,1,1,0,2018
0,0,0,0,0,13,0,36500.0,1,0,0,0,0,85,30500.0,3,2,4,0,1,0,0,0,0,2,4,67000.0,48,750,1,0,3000,0,1,1,1,1,0,1,0,2,0,1,3,0,2015
0,0,0,0,0,16,0,14500.0,0,0,0,0,1,183,0.0,9,2,2,1,0,1,0,0,0,0,3,14500.0,57,750,0,0,3000,0,1,1,0,11,0,0,0,0,0,1,0,1,2018
0,0,0,0,0,15,0,13500.0,0,0,0,0,0,59,2000.0,8,2,1,1,1,1,0,0,1,1,1,15500.0,36,750,0,0,2650,0,1,1,1,27,0,0,0,0,0,1,2,0,2019
0,0,0,1,0,11,0,35000.0,1,0,0,0,1,80,25000.0,12,3,2,0,0,1,0,0,0,2,1,60000.0,55,750,0,0,2750,0,1,1,1,25,1,0,0,2,0,1,1,0,2015
0,1,0,0,0,16,0,31500.0,1,0,0,0,1,5,6000.0,1,3,3,0,1,1,0,0,0,2,2,37500.0,21,750,0,0,3000,2,1,0,1,10,1,0,0,2,0,1,0,0,2015
0,1,0,0,0,19,0,41500.0,1,0,0,0,1,22,8000.0,6,2,3,0,1,1,0,0,0,2,4,49500.0,34,750,0,0,2900,0,1,0,1,13,1,0,0,2,0,2,0,0,2020
0,0,0,0,0,9,0,14500.0,0,0,0,0,0,113,0.0,1,2,2,1,0,1,0,0,0,2,1,14500.0,40,750,0,1,2650,0,1,1,0,2,0,0,0,0,0,1,0,1,2019
0,0,0,0,0,22,0,19000.0,1,0,1,0,0,57,0.0,7,3,2,0,1,1,0,0,0,1,3,19000.0,54,750,0,0,2950,0,1,1,0,3,1,0,0,2,0,2,3,0,2012
0,1,0,0,0,12,0,8000.0,1,0,0,0,0,44,12000.0,1,2,3,0,1,0,0,0,0,2,3,20000.0,35,750,1,0,3000,0,1,0,1,3,0,1,0,1,0,3,1,0,2012
0,0,0,0,0,11,0,4000.0,0,1,0,0,0,189,0.0,1,2,2,0,1,1,0,0,1,1,3,4000.0,54,750,0,0,3000,0,1,1,0,16,0,0,0,1,0,1,1,0,2004
0,0,0,0,0,8,0,10500.0,0,0,0,0,1,143,0.0,12,2,4,1,0,0,0,0,0,1,1,10500.0,54,750,0,0,3000,0,1,1,0,6,0,1,0,0,0,1,0,1,2017
0,1,0,0,0,8,0,6500.0,1,0,0,0,1,101,0.0,3,4,4,0,1,1,0,0,0,2,1,6500.0,50,750,0,0,3000,0,1,0,0,22,1,0,0,0,0,1,0,0,2014
0,0,0,1,0,13,0,1500.0,1,0,0,0,0,28,0.0,1,2,5,0,0,0,0,0,0,0,1,1500.0,66,850,0,1,2450,0,1,1,0,19,1,1,0,0,0,2,1,0,2013
0,0,1,0,0,15,0,18000.0,1,0,0,0,1,146,0.0,4,1,4,0,0,1,1,0,0,0,3,18000.0,52,750,0,0,2850,0,0,0,0,26,0,0,0,0,1,1,2,0,2019
0,0,0,0,0,12,0,33000.0,1,0,0,0,0,167,6000.0,8,3,0,0,1,1,0,0,0,3,4,39000.0,53,750,1,0,3000,0,1,1,1,5,1,0,0,2,0,1,2,0,2018
0,1,0,1,0,13,0,29000.0,1,0,0,0,1,122,0.0,12,3,3,0,0,1,0,0,0,1,1,29000.0,75,750,0,0,3000,0,1,0,0,5,1,0,0,2,0,1,2,0,2014
0,0,0,1,0,4,0,14500.0,1,0,0,0,0,111,0.0,4,2,2,0,0,1,0,0,0,0,3,14500.0,32,750,1,0,3000,1,1,1,0,3,1,0,0,1,0,1,2,0,2016
0,0,0,1,0,17,0,15500.0,1,0,0,0,1,19,15000.0,12,2,2,0,0,1,0,0,0,0,1,30500.0,37,750,0,0,3000,0,1,1,1,11,0,0,0,1,0,3,0,0,2015
0,0,0,0,0,8,0,19500.0,1,0,0,0,0,1,0.0,2,3,0,0,1,1,0,0,0,3,1,19500.0,33,750,1,0,3000,0,1,1,0,11,1,0,0,1,0,1,1,0,2016
0,0,0,0,0,4,0,9500.0,1,0,0,0,1,69,0.0,3,2,5,0,1,1,0,0,0,1,2,9500.0,51,750,0,0,3000,0,1,1,0,16,0,0,0,0,0,1,0,0,2013
0,0,0,0,0,11,0,11500.0,1,0,0,0,0,15,0.0,10,1,4,0,1,0,0,0,0,0,3,11500.0,24,750,1,0,2900,0,1,1,0,18,0,1,0,0,0,1,3,0,2018
0,0,0,0,0,17,0,32500.0,1,0,0,0,0,50,10000.0,10,4,2,0,1,0,0,0,1,4,1,42500.0,36,750,0,0,3000,0,1,1,2,9,1,1,0,2,0,2,3,0,2015
0,0,0,0,0,3,0,13500.0,1,0,0,0,0,17,0.0,11,3,4,0,0,1,0,0,0,2,4,13500.0,38,750,0,1,3000,0,1,1,0,15,1,0,0,0,0,2,0,1,2020
0,0,0,1,1,2,0,35000.0,0,1,0,0,1,116,0.0,11,2,6,0,0,1,0,0,0,2,3,35000.0,45,750,0,0,3000,1,1,0,0,10,0,0,0,2,0,1,0,0,2018
0,0,0,1,0,12,0,14000.0,1,0,0,0,1,87,30000.0,12,3,4,0,0,1,0,0,0,1,2,44000.0,55,750,0,0,3000,0,1,1,4,6,1,0,0,1,0,1,0,0,2013
0,1,0,1,0,11,0,33500.0,1,0,0,0,1,134,17000.0,12,3,4,0,0,0,0,0,0,4,2,50500.0,68,750,0,0,3000,0,1,0,1,6,1,1,0,2,0,1,3,0,2018
0,0,0,1,0,21,0,5500.0,1,0,0,0,0,80,0.0,2,2,0,0,0,1,0,0,1,0,0,5500.0,31,750,0,0,3000,0,1,1,0,11,0,0,0,0,0,1,1,0,2009
0,0,0,0,0,19,0,22500.0,1,0,0,0,1,259,0.0,2,3,3,0,0,1,0,0,0,1,4,22500.0,58,750,0,0,3000,0,1,1,0,28,1,0,0,1,0,1,0,1,2020
0,0,0,0,0,18,0,10000.0,0,0,0,0,0,103,0.0,8,2,6,1,1,1,0,0,0,0,1,10000.0,55,750,0,0,2850,0,1,1,0,25,0,0,1,0,0,1,1,0,2016
0,0,0,0,0,15,0,14000.0,0,0,0,0,0,35,0.0,4,2,4,1,0,1,0,0,0,3,1,14000.0,43,800,1,0,2600,0,1,1,0,12,0,0,0,0,0,1,2,1,2018
0,0,0,0,0,14,0,4500.0,1,0,0,0,1,26,8500.0,11,4,1,0,1,0,0,0,0,1,1,13000.0,28,750,0,0,2650,0,1,1,2,12,1,1,0,2,0,4,1,0,2003
0,0,0,0,1,18,0,18000.0,1,0,0,0,1,27,0.0,3,3,0,0,0,1,0,0,0,2,1,18000.0,21,750,0,0,3000,0,1,0,0,4,1,0,0,1,0,1,0,1,2019
0,0,0,0,0,8,0,8500.0,0,0,0,0,0,2,0.0,1,2,1,1,0,1,0,0,1,0,3,8500.0,24,750,0,0,3000,0,1,1,0,29,0,0,0,0,0,3,1,1,2005
0,0,0,0,0,7,0,27000.0,1,0,0,0,0,76,14500.0,9,3,4,0,1,1,0,0,0,2,2,41500.0,39,750,0,0,3000,0,1,1,1,20,1,0,1,2,0,1,2,0,2014
0,0,0,0,0,13,0,16500.0,1,0,0,0,1,174,0.0,5,2,2,0,1,1,0,0,0,0,2,16500.0,47,750,0,0,3000,0,1,1,0,29,1,0,0,1,0,1,0,0,2011
0,0,0,0,0,14,0,37000.0,1,0,0,0,1,63,9500.0,11,2,1,0,1,0,0,0,0,0,3,46500.0,52,750,0,0,3000,0,1,1,2,19,0,1,0,2,0,1,2,0,2016
0,0,0,1,0,15,0,8000.0,0,0,0,1,1,53,0.0,9,2,1,1,0,1,0,0,0,0,4,8000.0,61,750,0,0,3000,0,1,0,0,17,0,0,0,0,0,1,0,0,2015
0,1,0,1,0,11,0,11000.0,1,0,0,0,1,250,0.0,12,3,4,0,0,1,0,0,0,1,2,11000.0,67,750,0,0,2800,0,1,0,0,13,1,0,0,1,0,1,2,0,2014
0,1,0,0,0,0,1,43000.0,0,0,1,0,0,35,0.0,11,2,4,0,0,0,0,0,0,0,3,43000.0,34,750,0,0,2800,0,1,0,0,29,0,1,0,2,0,1,1,1,2020
0,0,0,0,0,7,0,17500.0,1,0,0,0,0,195,23500.0,7,2,6,0,1,1,0,0,1,1,4,41000.0,48,750,0,0,3000,0,1,1,2,21,0,0,0,1,0,1,2,0,2013
0,0,0,0,1,12,0,6000.0,0,0,0,0,0,99,0.0,1,2,3,1,1,0,0,0,1,0,4,6000.0,45,750,0,0,3000,0,1,0,0,17,0,1,0,0,0,1,1,0,2019
0,1,0,1,0,4,0,21000.0,1,0,0,0,1,177,0.0,8,1,5,0,0,1,0,0,0,0,3,21000.0,44,750,0,0,3000,0,1,0,0,31,0,0,0,1,0,1,2,0,2018
0,0,0,0,0,14,0,9000.0,0,0,0,0,0,120,0.0,4,2,0,1,1,0,0,0,0,2,3,9000.0,45,750,0,1,3000,0,1,1,0,1,0,1,0,0,0,1,0,0,2020
0,0,0,1,0,10,0,14500.0,1,0,0,0,0,47,0.0,3,3,1,0,0,0,0,0,1,3,1,14500.0,49,750,0,0,2650,0,1,1,0,5,1,1,0,0,0,1,3,0,2017
0,0,0,0,0,13,0,43500.0,1,0,0,0,1,171,3000.0,2,2,1,0,0,0,0,0,0,0,2,46500.0,39,750,0,0,3000,0,1,1,1,12,0,1,0,2,0,1,0,1,2019
0,0,0,0,0,16,0,10000.0,0,0,0,0,1,76,0.0,8,2,6,1,0,1,0,0,0,0,1,10000.0,27,750,0,0,3000,0,1,1,0,11,0,0,0,0,0,1,0,1,2020
0,0,0,1,0,18,0,14500.0,1,0,0,0,1,17,0.0,5,3,4,0,0,0,0,0,0,2,1,14500.0,34,750,0,0,3000,0,1,1,0,24,1,1,0,0,0,5,1,0,2017
0,0,0,0,0,6,1,36000.0,0,0,0,0,0,272,0.0,1,2,3,0,1,0,0,0,1,0,3,36000.0,59,750,0,0,2850,0,1,1,0,3,0,1,0,2,0,1,2,0,2018
0,0,0,0,0,18,0,1000.0,1,0,0,0,0,80,0.0,8,2,2,0,1,0,0,0,0,4,3,1000.0,32,750,1,0,2650,0,1,1,0,21,0,1,0,0,0,1,2,0,2006
0,0,0,0,0,13,0,8500.0,0,0,0,0,0,123,0.0,6,1,2,1,1,1,0,0,1,0,2,8500.0,54,750,0,0,3000,0,1,1,0,5,0,0,0,0,0,1,2,0,2013
0,0,0,0,0,19,0,39500.0,1,0,0,0,1,224,0.0,9,2,3,0,1,0,0,0,0,1,3,39500.0,55,750,0,0,3000,0,1,1,0,26,1,1,0,2,0,1,1,0,2016
0,0,0,0,0,10,0,32000.0,1,0,0,0,0,79,15500.0,5,3,1,0,0,0,0,0,0,1,3,47500.0,67,750,1,0,3000,0,1,1,1,14,1,1,0,2,0,1,2,1,2015
0,0,0,0,0,22,0,13000.0,0,0,0,0,1,152,0.0,9,2,2,1,1,1,0,0,0,0,3,13000.0,43,750,0,0,3000,0,1,1,0,18,0,0,0,0,0,1,0,0,2014
0,1,0,0,0,3,0,13500.0,0,0,0,0,1,65,0.0,10,1,4,1,0,1,0,0,0,0,1,13500.0,53,750,0,0,3000,0,1,0,0,18,0,0,0,0,0,1,0,1,2020
0,0,0,0,0,17,0,42500.0,1,0,0,0,1,115,15000.0,6,3,4,0,0,0,0,0,0,0,3,57500.0,28,750,0,0,3000,0,1,1,1,7,1,1,0,2,0,1,0,1,2019
0,0,0,0,0,5,0,43000.0,1,0,0,0,1,141,11000.0,4,3,4,0,1,0,0,0,0,1,2,54000.0,63,750,0,0,2850,0,1,1,1,19,1,1,0,2,0,1,0,0,2020
0,0,1,0,0,13,0,13500.0,1,0,0,0,1,114,0.0,12,1,6,0,0,1,1,0,0,0,2,13500.0,41,750,0,0,3000,0,0,0,0,29,0,0,0,0,1,1,3,0,2019
